16,16,16,16,16,16,16,18,18,18,18,18,18,18,13,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,13,18,18,18,18,18,18,18,18,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,16
16,16,16,16,16,16,13,18,18,18,18,18,18,13,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,18,18,18,18,18,18,18,18,13,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,16
16,16,16,16,16,18,18,18,18,18,18,18,18,13,29,20,19,20,19,29,29,20,19,20,19,29,29,20,19,20,19,29,29,20,19,20,19,29,29,20,19,20,19,29,29,20,19,20,19,29,13,18,18,18,18,18,18,18,18,18,18,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,16
16,16,16,16,13,18,18,18,18,18,18,18,18,13,29,21,20,19,22,29,29,21,20,19,22,29,29,21,20,19,22,29,29,21,20,19,22,29,29,21,20,19,22,29,29,21,20,19,22,29,13,18,18,18,18,18,18,18,18,18,18,13,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,18,18,18,18,18,18,18,18,18,18,13,29,20,21,22,19,29,29,20,21,22,19,29,29,20,21,22,19,29,29,20,21,22,19,29,29,20,21,22,19,29,29,20,21,22,19,29,13,18,18,18,18,18,18,18,18,18,18,18,16,16,16,46,46,46,46,46,46,46,46,46,46,46,16,16,16,16
16,16,13,18,18,18,18,18,18,18,18,18,18,13,37,21,22,21,22,37,37,21,22,21,22,37,37,21,22,21,22,37,37,21,22,21,22,37,37,21,22,21,22,37,37,21,22,21,22,37,13,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,18,18,18,18,18,18,18,18,18,18,18,13,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,13,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,18,18,18,18,18,18,18,18,18,18,18,13,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,13,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
16,16,18,18,18,18,18,18,18,18,18,18,14,14,20,19,14,14,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,18,14,14,20,19,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,16,18,18,18,18,18,18,18,18,18,18,14,14,21,22,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,20,19,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,19,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,18,14,14,14,18,14,18,18,18,18,18,18,18,18,14,14,14,18,14,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,20,19,14,14,18,18,14,14,14,14,14,14,14,18,18,18,18,18,14,14,14,14,14,14,14,14,18,18,18,18,18,14,14,14,20,19,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,21,22,14,14,18,18,18,18,18,18,18,18,14,18,14,14,14,14,14,18,18,18,18,18,18,14,18,14,14,14,14,14,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,20,19,14,14,18,18,14,14,14,14,14,18,14,18,18,18,18,18,18,14,14,14,14,14,18,14,18,18,18,18,18,18,14,14,20,19,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,21,22,14,14,18,18,14,14,14,14,14,18,14,14,14,14,14,14,18,14,14,14,14,14,18,14,14,14,14,14,14,18,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,20,19,14,14,18,18,14,14,18,18,18,18,18,18,18,18,18,14,18,14,14,18,18,18,18,18,18,18,18,18,14,18,14,14,20,19,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,21,22,14,14,18,18,14,14,18,14,14,14,14,14,14,14,18,14,18,14,14,18,14,14,14,14,14,14,14,18,14,18,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,20,19,14,14,18,18,14,14,18,18,18,18,18,14,18,18,18,14,18,14,14,18,18,18,18,18,14,18,18,18,14,18,14,14,20,19,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,18,18,18,18,18,18,18,18,18,18,18,14,14,21,22,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,16,18,18,18,18,18,18,18,18,18,18,14,14,20,19,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,19,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,16,18,18,18,18,18,18,18,18,18,18,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,18,14,14,21,22,14,14,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
16,16,18,18,18,18,18,18,18,18,18,18,18,13,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,13,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
16,16,18,18,18,18,18,18,18,18,18,18,18,13,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,21,22,13,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,13,18,18,18,18,18,18,18,18,18,18,13,26,20,19,20,19,26,26,20,19,20,19,26,26,20,19,20,19,26,26,20,19,20,19,26,26,20,19,20,19,26,26,20,19,20,19,26,13,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,18,18,18,18,18,18,18,18,18,18,13,29,21,20,19,22,29,29,21,20,19,22,29,29,21,20,19,22,29,29,21,20,19,22,29,29,21,20,19,22,29,29,21,20,19,22,29,13,18,18,18,18,18,18,18,18,18,13,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,16,16,16,16
16,16,16,16,13,18,18,18,18,18,18,18,18,13,29,20,21,22,19,29,29,20,21,22,19,29,29,20,21,22,19,29,29,20,21,22,19,29,29,20,21,22,19,29,29,20,21,22,19,29,13,18,18,18,18,18,18,18,18,18,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16
16,16,16,16,16,18,18,18,18,18,18,18,18,13,29,21,22,21,22,29,29,21,22,21,22,29,29,21,22,21,22,29,29,21,22,21,22,29,29,21,22,21,22,29,29,21,22,21,22,29,13,18,18,18,18,18,18,18,18,13,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16
16,16,16,16,16,18,18,18,18,18,18,18,18,13,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,13,18,18,18,18,18,18,18,18,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16
16,16,16,16,16,16,13,18,18,18,18,18,18,13,13,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,13,13,18,18,18,18,18,18,13,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,18,18,18,18,18,18,18,13,13,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,13,18,18,18,18,18,18,18,18,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,18,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,18,18,18,18,18,18,18,18,13,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,13,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,13,18,18,18,18,18,18,18,18,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,18,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,18,18,18,18,18,18,18,18,13,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,18,18,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,13,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,13,16,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,16,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,13,16,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,13,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,13,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
